1995,cb2a4423-6333-11e6-a71a-a45e60eb67c5,5.7,"{'Action','Comedy','Adventure','Family'}",PG,"","Operation Dumbo Drop"
1995,cb1e1a8c-6333-11e6-9237-a45e60eb67c5,5.6,"{'Drama','Mystery','Action','Thriller','Crime'}",PG-13,"{'new-identity','cheating','computer-virus'}","The Net"
1995,cb20db59-6333-11e6-8e0d-a45e60eb67c5,5.8,"{'Drama','Fantasy','Comedy','Family'}",G,"{'sheep','affection','pig'}","Babe"
1995,cb29e66e-6333-11e6-a7ed-a45e60eb67c5,4.7,"{'Action','Comedy','Adventure','Family','Crime'}",PG,"{'cave','children','waterfall'}","Bushwhacked"
1995,cb220047-6333-11e6-a9e9-a45e60eb67c5,6.2,"{'Drama','Romance','Comedy'}",PG,"{'wales','england','ww-i'}","The Englishman Who Went Up a Hill But Came Down a Mountain"
1995,cb206dc7-6333-11e6-95c4-a45e60eb67c5,5.3,"{'Action','Science Fiction','Thriller','Crime'}",R,"{'android','hologram','artificial-intelligence'}","Virtuosity"
1995,cb2674e6-6333-11e6-b8a7-a45e60eb67c5,6.7,"{'Drama','Romance','Comedy'}",R,"{'true-love','love','best-friends'}","The Brothers McMullen"
1995,cb2cb826-6333-11e6-b901-a45e60eb67c5,4.2,"{'Fantasy','Comedy','Adventure','Family','Science Fiction'}",PG,"{'medieval-times','time-travel','kid'}","A Kid in King Arthur's Court"
1995,cb20d09c-6333-11e6-bebf-a45e60eb67c5,6.4,"{'Drama','Romance'}",PG-13,"{'second-world-war','cloud','fight'}","A Walk in the Clouds"
1995,cb213c94-6333-11e6-a819-a45e60eb67c5,6.4,"{'Drama','Crime'}",R,"{'freizeitpark','rap','lehrerin'}","Dangerous Minds"
1995,cb1d5c28-6333-11e6-9c52-a45e60eb67c5,7.8,"{'Drama','Thriller','Crime'}",R,"{'criminal','law','theft'}","The Usual Suspects"
1995,cb26dcb3-6333-11e6-a91a-a45e60eb67c5,6.0,"{'Drama','Romance','Comedy'}",R,"{'aids','gay','based-on-play'}","Jeffrey"
1995,cb207bcc-6333-11e6-90dc-a45e60eb67c5,5.6,"{'Action','Fantasy'}",PG-13,"{'island','martial-arts','monster'}","Mortal Kombat"
1995,cb2ff6f8-6333-11e6-b403-a45e60eb67c5,5.2,"{'Drama','Comedy','Family'}",PG,"{'summer','camp','friend'}","The Baby-Sitters Club"
1995,cb1fdf8c-6333-11e6-9437-a45e60eb67c5,6.5,"{'Action','Thriller','Crime'}",R,"{'gunslinger','showdown','hitman'}","Desperado"
1995,cb203ba8-6333-11e6-97cd-a45e60eb67c5,6.0,"{'Mystery','Horror','Thriller'}",R,"{'resurrection','sekte','wizardry'}","Lord of Illusions"
1995,cb239987-6333-11e6-a33e-a45e60eb67c5,6.2,"{'Fantasy','Horror','Thriller'}",R,"{'archangel-gabriel','menschheit','angel'}","The Prophecy"
1995,cb2b2dd1-6333-11e6-951f-a45e60eb67c5,6.8,"{'Action','Mystery','Adventure','Thriller','Western'}",PG,"{'anthropologist','bounty-hunter','forest'}","Last of the Dogmen"
1995,cb206768-6333-11e6-b908-a45e60eb67c5,5.5,"{'Science Fiction','Horror'}",R,"{'alien-planet','man-versus-machine','struggle-for-survival'}","Screamers"
1995,cb23dfa6-6333-11e6-92ce-a45e60eb67c5,6.8,"{'Drama','Comedy','Thriller','Crime'}",R,"{'fascist','painter','sexism'}","The Last Supper"
1995,cb230cfd-6333-11e6-8ab1-a45e60eb67c5,6.3,"{'Romance','Comedy'}",R,"{'adoptive-father','kind','adoption'}","Mighty Aphrodite"
1995,cb21d0ab-6333-11e6-a457-a45e60eb67c5,6.5,"{'Action','Drama','Thriller','Crime'}",PG-13,"{'hacker','computer-virus'}","Hackers"
1995,cb29d480-6333-11e6-8b16-a45e60eb67c5,6.0,"{'Drama','Romance','Comedy','Family'}",PG-13,"{'fat-boy','fat-child','jock'}","Angus"
1995,cb28287d-6333-11e6-92b8-a45e60eb67c5,5.8,"{'Mystery','Drama','Crime'}",R,"{'drug-lord','train','drug-pusher'}","Clockers"
1995,cb200e94-6333-11e6-ae1f-a45e60eb67c5,6.0,"{'Drama','Mystery','Thriller'}",R,"{'los-angeles','murder','jazz-club'}","Devil in a Blue Dress"
1995,cb248245-6333-11e6-83e2-a45e60eb67c5,7.2,"{'Drama','Comedy'}",PG-13,"{'gameboy','twenty-something','cupcake'}","Empire Records"
1995,cb26b4cf-6333-11e6-9408-a45e60eb67c5,6.3,"{'Drama','Romance'}",PG,"{'old-flame','captain','napoleonic-wars'}","Persuasion"
1995,cb1d488a-6333-11e6-a471-a45e60eb67c5,6.3,"{'Drama','Fantasy','Comedy','Thriller'}",R,"{'television','obsession','winter'}","To Die For"
1995,cb1d6ede-6333-11e6-91eb-a45e60eb67c5,6.9,"{'Drama','Romance'}",PG-13,"{'photographer','farewell','wife-husband-relationship'}","The Bridges of Madison County"
1995,cb226b8a-6333-11e6-90e6-a45e60eb67c5,5.3,"{'Horror','Thriller'}",R,"{'flucht','mord','mass-murder'}","Halloween: The Curse of Michael Myers"
1995,cb34019c-6333-11e6-8034-a45e60eb67c5,4.0,"{'Drama','Romance'}",R,"{'grief','friendship-between-women','widow'}","Moonlight and Valentino"
1995,cb29f528-6333-11e6-b525-a45e60eb67c5,5.5,"{'Action','Comedy','Adventure','Family'}",PG,"{'fußball','kids-and-family','sports-film'}","The Big Green"
1995,cb2a0f87-6333-11e6-b968-a45e60eb67c5,5.9,"{'Comedy'}",R,"{'future','alcohol','graduation'}","Glory Daze"
1995,cb20f6d9-6333-11e6-8167-a45e60eb67c5,5.7,"{'Action','Adventure','Thriller','Crime'}",R,"{'cia','hitman','cat'}","Assassins"
1995,cb230963-6333-11e6-beff-a45e60eb67c5,6.1,"{'Action','Drama','History','Crime'}",R,"{'armored-truck','mercy-killing'}","Dead Presidents"
1995,cb2a9423-6333-11e6-9861-a45e60eb67c5,6.7,"{'Drama','Romance','Comedy'}",R,"{'college'}","Kicking and Screaming"
1995,cb237a8f-6333-11e6-b875-a45e60eb67c5,5.8,"{'Action','Mystery','Romance','Thriller'}",R,"{'investigation','san-francisco','mord'}","Jade"
1995,cb1d03b8-6333-11e6-a90a-a45e60eb67c5,6.5,"{'Action','Drama','Science Fiction','Crime'}",R,"{'police-brutality','aufstand','rap'}","Strange Days"
1995,cb2cbcb8-6333-11e6-ba0a-a45e60eb67c5,4.7,"{'Drama','Thriller'}",R,"{'babysitter','obsession','alcohol'}","The Babysitter"
1995,cb1fdb54-6333-11e6-b6f4-a45e60eb67c5,6.2,"{'Comedy','Thriller','Crime'}",R,"{'miami','gambling','novel'}","Get Shorty"
1995,cb1e98d7-6333-11e6-9412-a45e60eb67c5,6.8,"{'Romance','Comedy'}",R,"{'slacker','comic','game-show'}","Mallrats"
1995,cb3016eb-6333-11e6-a6a2-a45e60eb67c5,5.2,"{'Romance','Thriller'}",R,"{'love','police','telephone'}","Never Talk to Strangers"
1995,cb206b14-6333-11e6-9599-a45e60eb67c5,5.6,"{'Drama','Comedy','Family'}",PG-13,"{'truth-or-dare','photocopier','gynecologist'}","Now and Then"
1995,cb2789dc-6333-11e6-b86d-a45e60eb67c5,5.8,"{'Mystery','Horror','Foreign'}",R,"{'secret','novel','professor'}","Haunted"
1995,cb1e2873-6333-11e6-b5f0-a45e60eb67c5,6.4,"{'Drama','Thriller'}",R,"{'police-brutality','psychology','psychologe'}","Copycat"
1995,cb1d2a82-6333-11e6-95f6-a45e60eb67c5,6.9,"{'Drama','Romance'}",R,"{'individual','alcohol','casino'}","Leaving Las Vegas"
1995,cb23aeae-6333-11e6-8bfc-a45e60eb67c5,4.8,"{'Romance','Horror','Comedy'}",R,"{'half-vampire','vampire'}","Vampire in Brooklyn"
1995,cb2062ee-6333-11e6-b93a-a45e60eb67c5,6.4,"{'Drama','Romance','Comedy'}",PG-13,"{'family-clan','thanksgiving','baltimore'}","Home for the Holidays"
1995,cb2c9bb5-6333-11e6-bf98-a45e60eb67c5,6.5,"{'Drama'}",R,"{'poet','mentor','woman-director'}","Total Eclipse"
1995,cb2378eb-6333-11e6-b681-a45e60eb67c5,4.0,"{'Action','Romance','Thriller'}",R,"{'miami','detective','bomb'}","Fair Game"
1995,cb2fa566-6333-11e6-81bc-a45e60eb67c5,4.5,"{'Drama','Romance','History'}",R,"{'england','painter','conscientious-objector'}","Carrington"
1995,cb206eb8-6333-11e6-ba6a-a45e60eb67c5,6.0,"{'Comedy'}",PG-13,"{'human-being-animal-relationship','africa','indigenous'}","Ace Ventura: When Nature Calls"
1995,cb2a577a-6333-11e6-9b64-a45e60eb67c5,5.8,"{'Drama','Thriller'}",R,"{'hit-and-run-driving','loss-of-daughter','revenge'}","The Crossing Guard"
1995,cb1d75ab-6333-11e6-aac4-a45e60eb67c5,6.2,"{'Action','Adventure','Thriller'}",PG-13,"{'secret-identity','falsely-accused-person','cuba'}","GoldenEye"
1995,cb2bf6f0-6333-11e6-9a9f-a45e60eb67c5,6.1,"{'Romance','Comedy','Family'}",PG,"{'orphans','identical-twin'}","It Takes Two"
1995,cb206273-6333-11e6-a820-a45e60eb67c5,6.7,"{'Drama','Romance','Comedy'}",PG-13,"{'new-love','u.s.-president','white-house'}","The American President"
1995,cb232551-6333-11e6-a1ea-a45e60eb67c5,5.4,"{'Action','Drama','Comedy','Thriller','Crime'}",R,"{'new-york-subway','new-york-city','subway'}","Money Train"
1995,cb1da4ee-6333-11e6-a96c-a45e60eb67c5,7.4,"{'Comedy','Animation','Family'}",G,"{'boy','toy','jealousy'}","Toy Story"
1995,cb1d3a70-6333-11e6-9637-a45e60eb67c5,7.4,"{'Drama','Crime'}",R,"{'drug-abuse','poker','seventies'}","Casino"
1995,cb1e70b5-6333-11e6-9ac7-a45e60eb67c5,6.1,"{'Drama','Thriller','Crime'}",R,"{'politics','assassination','train-station'}","Nick of Time"
1995,cb1d1fb0-6333-11e6-a2bc-a45e60eb67c5,6.6,"{'Drama','Crime'}",R,"{'father-son-relationship','gangstersyndikat','bounty-hunter'}","Things to Do in Denver When You're Dead"
1995,cb2f6723-6333-11e6-87f5-a45e60eb67c5,5.4,"{'Romance','Comedy'}",PG-13,"","Two Much"
1995,cb2b720c-6333-11e6-b919-a45e60eb67c5,5.2,"{'Drama'}",R,"{'black-white-relations','alternative-universe','dystopia'}","White Man's Burden"
1995,cb237a2b-6333-11e6-b690-a45e60eb67c5,5.5,"{'Comedy'}",PG,"{'baby','midlife-crisis','confidence'}","Father of the Bride Part II"
1995,cb1f25e3-6333-11e6-bdb1-a45e60eb67c5,7.0,"{'Drama','Romance'}",PG,"{'servant','country-life','bowling'}","Sense and Sensibility"
1995,cb1dbe85-6333-11e6-a0c3-a45e60eb67c5,7.3,"{'Action','Drama','Thriller','Crime'}",R,"{'gambling','burglar','booties'}","Heat"
1995,cb2025d4-6333-11e6-bbd1-a45e60eb67c5,6.5,"{'Fantasy','Adventure','Family'}",PG,"{'giant-insect','blockbuster','recluse'}","Jumanji"
1995,cb237959-6333-11e6-8e05-a45e60eb67c5,6.6,"{'Romance','Comedy'}",PG,"{'paris','chauffeur','long-island'}","Sabrina"
1995,cb284ed1-6333-11e6-8eb7-a45e60eb67c5,6.7,"{'Animation','Adventure','Family'}",G,"{'dog-sledding-race','wolf','alaska'}","Balto"
1995,cb1df15e-6333-11e6-a8b1-a45e60eb67c5,6.4,"{'Action','Adventure'}",PG-13,"{'exotic-island','treasure','map'}","Cutthroat Island"
1995,cb23a3ee-6333-11e6-b654-a45e60eb67c5,6.0,"{'Horror','Comedy'}",PG-13,"{'dracula','spoof'}","Dracula: Dead and Loving It"
1995,cb2606f0-6333-11e6-84ac-a45e60eb67c5,6.8,"{'Romance','Comedy'}",PG-13,"{'fishing','best-friends','duringcreditsstinger'}","Grumpier Old Men"
1995,cb224b0c-6333-11e6-9a6d-a45e60eb67c5,6.2,"{'Drama','History'}",R,"{'president-elections','watergate-scandal','u.s.-president'}","Nixon"
1995,cb2063d1-6333-11e6-bea3-a45e60eb67c5,5.3,"{'Action','Adventure','Thriller'}",R,"{'hostage','terrorist','explosive'}","Sudden Death"
1995,cb2f38e3-6333-11e6-be3f-a45e60eb67c5,5.5,"{'Action','Drama','Adventure','Family'}",PG,"","Tom and Huck"
1995,cb19e50c-6333-11e6-9dcd-a45e60eb67c5,6.4,"{'Comedy'}",R,"{'hotel','witch','new-year''s-eve'}","Four Rooms"
1995,cb1caf57-6333-11e6-9630-a45e60eb67c5,7.1,"{'Mystery','Science Fiction','Thriller'}",R,"{'tödliches-virus','schizophrenia','philadelphia'}","Twelve Monkeys"
1995,cb1d6e70-6333-11e6-92b3-a45e60eb67c5,7.1,"{'Drama'}",R,"{'penalty','socially-deprived-family','prison'}","Dead Man Walking"
1995,cb1e6957-6333-11e6-b7e1-a45e60eb67c5,6.3,"{'Drama','Family'}",PG,"{'handicapped-person','mentor','composer'}","Mr. Holland's Opus"
1995,cb2c4151-6333-11e6-bfa6-a45e60eb67c5,6.4,"{'Drama','Romance'}",R,"{'medicine','fountain','jealousy'}","Restoration"
1996,cb26c159-6333-11e6-b6fb-a45e60eb67c5,4.0,"{'Science Fiction'}",PG-13,"{'post-apocalypse','cyborg','android'}","Omega Doom"
1996,cb21fe35-6333-11e6-808d-a45e60eb67c5,6.7,"{'Comedy'}",R,"{'date','cousin','slang'}","Don't Be a Menace to South Central While Drinking Your Juice in the Hood"
1996,cb26d94c-6333-11e6-8d93-a45e60eb67c5,5.4,"{'Comedy','Adventure','Family'}",PG,"{'fistfight','bully','boss'}","Dunston Checks In"
1996,cb232982-6333-11e6-8605-a45e60eb67c5,3.7,"{'Action','Science Fiction'}",PG-13,"{'hacker','virtual-reality','computer'}","Lawnmower Man 2: Beyond Cyberspace"
1996,cb27e1fa-6333-11e6-ae52-a45e60eb67c5,4.5,"{'Romance','Comedy'}",R,"{'island','painting','thief'}","Two If by Sea"
1996,cb272726-6333-11e6-a3cc-a45e60eb67c5,4.2,"{'Drama','Romance','Thriller'}",R,"{'diary','murder','obsession'}","Poison Ivy II: Lily"
1996,cb1d7ac7-6333-11e6-bf0c-a45e60eb67c5,6.8,"{'Action','Horror','Thriller','Crime'}",R,"{'eroticism','half-vampire','vampire'}","From Dusk Till Dawn"
1996,cb284605-6333-11e6-a096-a45e60eb67c5,4.8,"{'Drama','Romance'}",PG,"{'florist','family-relationships'}","Bed of Roses"
1996,cb2ca263-6333-11e6-be4d-a45e60eb67c5,4.8,"{'Comedy','Family'}",PG,"{'bully'}","Big Bully"
1996,cb24e28f-6333-11e6-9192-a45e60eb67c5,6.4,"{'Comedy'}",PG-13,"{'nitrous-oxide','candid-camera','double-act'}","Black Sheep"
1996,cb21e99e-6333-11e6-a601-a45e60eb67c5,6.0,"{'Action','Drama'}",PG-13,"{'squall','sail','diary'}","White Squall"
1996,cb2a7f21-6333-11e6-9e40-a45e60eb67c5,5.2,"{'Drama','Comedy'}",R,"{'indie'}","SubUrbia"
1996,cb209954-6333-11e6-acbf-a45e60eb67c5,6.1,"{'Crime','Drama','Adventure','Action','Comedy','Thriller'}",PG-13,"{'helicopter','australia','martial-arts'}","Police Story 4: First Strike"
1996,cb20732b-6333-11e6-acdc-a45e60eb67c5,5.9,"{'Drama','Romance','Comedy'}",R,"{'hometown'}","Beautiful Girls"
1996,cb2068c7-6333-11e6-a06c-a45e60eb67c5,5.5,"{'Action','Drama','Adventure','Thriller'}",R,"{'major','captain','desert'}","Broken Arrow"
1996,cb228599-6333-11e6-96f6-a45e60eb67c5,6.0,"{'Drama','Thriller'}",R,"{'rauschgift','corruption','undercover'}","City Hall"
1996,cb20e10c-6333-11e6-83e5-a45e60eb67c5,6.4,"{'Comedy'}",PG-13,"{'loss-of-father','golf','loss-of-mother'}","Happy Gilmore"
1996,cb2fbda1-6333-11e6-b7af-a45e60eb67c5,2.5,"{'Romance','Comedy'}",PG-13,"","Mr. Wrong"
1996,cb2250a1-6333-11e6-9be4-a45e60eb67c5,5.9,"{'Comedy','Music','Adventure','Family'}",G,"{'island','puppet','pirate-gang'}","Muppet Treasure Island"
1996,cb249fcc-6333-11e6-8507-a45e60eb67c5,6.4,"{'Drama','Comedy','Crime'}",R,"{'language-barrier','burglar','robbery'}","Bottle Rocket"
1996,cb2eacd9-6333-11e6-8f1c-a45e60eb67c5,5.4,"{'Drama','Mystery','Thriller'}",PG-13,"","Before and After"
1996,cb206530-6333-11e6-a329-a45e60eb67c5,5.4,"{'Drama','Romance','Horror','Thriller'}",R,"{'servant','laboratory','monster'}","Mary Reilly"
1996,cb1d5b4c-6333-11e6-ae6f-a45e60eb67c5,7.3,"{'Drama','Crime'}",R,"{'drug-addiction','loss-of-child','ecstasy'}","Trainspotting"
1996,cb1e67b3-6333-11e6-8ebc-a45e60eb67c5,4.6,"{'Drama','Mystery','Thriller','Science Fiction'}",R,"{'experiment','police','wife-husband-relationship'}","Unforgettable"
1996,cb1fdc94-6333-11e6-9348-a45e60eb67c5,6.2,"{'Drama','Thriller'}",R,"{'gambling','casino','cheating'}","Hard Eight"
1996,cb29904c-6333-11e6-b579-a45e60eb67c5,5.1,"{'Action','Thriller'}",R,"{'kumite','martial-arts','mixed-martial-arts'}","Bloodsport II"
1996,cb254135-6333-11e6-ae00-a45e60eb67c5,6.5,"{'Action','Drama','Thriller'}",R,"","Bullet"
1996,cb2066fd-6333-11e6-9175-a45e60eb67c5,6.0,"{'Comedy'}",PG-13,"{'misfit','submarine','us-navy'}","Down Periscope"
1996,cb221eb5-6333-11e6-9ff4-a45e60eb67c5,6.1,"{'Science Fiction','Comedy','Adventure','Thriller'}",PG-13,"{'dangerous','killer-robot','space-war'}","Space Truckers"
1996,cb207911-6333-11e6-aff4-a45e60eb67c5,4.9,"{'Drama','Romance'}",PG-13,"{'miami','reporterin','television'}","Up Close & Personal"
1996,cb201e05-6333-11e6-b201-a45e60eb67c5,4.9,"{'Science Fiction','Horror','Thriller'}",R,"{'künstliches-wesen','engineer','artificial-intelligence'}","Hellraiser: Bloodline"
1996,cb298f00-6333-11e6-8dc5-a45e60eb67c5,5.8,"{'Drama','Comedy','Adventure','Family'}",G,"","Homeward Bound II: Lost in San Francisco"
1996,cb21b3ae-6333-11e6-a1bc-a45e60eb67c5,6.0,"{'Romance','Comedy'}",R,"{'singles','roommate','love'}","If Lucy Fell"
1996,cb227257-6333-11e6-942f-a45e60eb67c5,6.6,"{'Comedy'}",R,"{'homophobia','travestie','gay'}","The Birdcage"
1996,cb2bacf5-6333-11e6-898b-a45e60eb67c5,2.7,"{'Comedy','Family'}",PG,"{'baseball','monkey','chimpanzee'}","Ed"
1996,cb1e9dd7-6333-11e6-a548-a45e60eb67c5,5.3,"{'Action','Drama','Adventure','Thriller'}",R,"{'airplane','terror-cell','hi-jacking'}","Executive Decision"
1996,cb1e6e38-6333-11e6-8a1e-a45e60eb67c5,6.0,"{'Romance','Comedy'}",R,"{'indie','lsd','half-brother'}","Flirting with Disaster"
1996,cb32f6dc-6333-11e6-a7d0-a45e60eb67c5,5.6,"{'Comedy'}",R,"{'indie','actress','neighbor'}","Girl 6"
1996,cb31b482-6333-11e6-bed4-a45e60eb67c5,5.7,"{'Action','Drama','Comedy','Adventure','Family'}",PG,"{'car','hawaii','teacher'}","Race the Sun"
1996,cb27a0d4-6333-11e6-93e9-a45e60eb67c5,4.6,"{'Romance','Fantasy','Animation','Adventure','Family'}",G,"{'dog'}","All Dogs Go to Heaven 2"
1996,cb206614-6333-11e6-b1c3-a45e60eb67c5,5.5,"{'Comedy','Family'}",PG,"{'gulf-war','us-army','military-spoof'}","Sgt. Bilko"
1996,cb273c5c-6333-11e6-87dd-a45e60eb67c5,5.0,"{'Comedy'}",R,"{'drugs','pharmaceuticals','scientist'}","Kids in the Hall: Brain Candy"
1996,cb1e0f11-6333-11e6-8822-a45e60eb67c5,7.4,"{'Drama','Mystery','Thriller','Crime'}",R,"{'court-case','corruption','bishop'}","Primal Fear"
1996,cb2a83b3-6333-11e6-8672-a45e60eb67c5,5.8,"{'Romance','Comedy','Thriller','Crime'}",R,"{'dating','revenge','african-american'}","A Thin Line Between Love and Hate"
1996,cb1d0191-6333-11e6-9727-a45e60eb67c5,7.4,"{'Drama','Thriller','Crime'}",R,"{'ransom','cheating','salesclerk'}","Fargo"
1996,cb21ec82-6333-11e6-bf04-a45e60eb67c5,5.9,"{'Drama','Romance','Thriller'}",R,"{'psychopath','teenage-girl'}","Fear"
1996,cb21ebb0-6333-11e6-9158-a45e60eb67c5,6.1,"{'Animation','Adventure','Family'}",PG,"{'loss-of-parents','magic-potion','garden'}","James and the Giant Peach"
1996,cb2ba938-6333-11e6-8733-a45e60eb67c5,5.6,"{'Romance','Drama','Comedy'}",R,"{'dream','jealousy','dancing'}","Dream for an Insomniac"
1996,cb29024f-6333-11e6-bfcb-a45e60eb67c5,4.4,"{'Comedy'}",PG-13,"{'boston','basketball','irish-american'}","Celtic Pride"
1996,cb2db226-6333-11e6-814c-a45e60eb67c5,5.0,"{'Romance','Drama','Comedy'}",PG-13,"{'mistaken-identity','train-wreck','role-reversal'}","Mrs. Winterbourne"
1996,cb2067e1-6333-11e6-a99a-a45e60eb67c5,4.9,"{'Action','Adventure'}",PG-13,"{'himalaya','new-york','bare-knuckle-boxing'}","The Quest"
1996,cb28329c-6333-11e6-a5f8-a45e60eb67c5,6.1,"{'Action','Mystery','Thriller'}",R,"","The Substitute"
1996,cb226bf8-6333-11e6-b03e-a45e60eb67c5,6.4,"{'Drama','Mystery','Thriller'}",R,"{'special-unit','investigation','police'}","Mulholland Falls"
1996,cb202aab-6333-11e6-bdae-a45e60eb67c5,5.7,"{'Romance','Comedy'}",PG-13,"{'decoy','radio-presenter','false-identity'}","The Truth About Cats & Dogs"
1996,cb237bd1-6333-11e6-8109-a45e60eb67c5,3.9,"{'Action','Science Fiction'}",R,"{'electrical-torture','sprayed-with-water','scientist-bar'}","Barb Wire"
1996,cb2f679c-6333-11e6-b16e-a45e60eb67c5,5.0,"{'Drama','Thriller'}",R,"","Last Dance"
1996,cb206682-6333-11e6-bc59-a45e60eb67c5,6.2,"{'Drama','Fantasy','Horror','Thriller'}",R,"{'sorcery','witch','puberty'}","The Craft"
1996,cb1d67a3-6333-11e6-a2d8-a45e60eb67c5,5.8,"{'Action','Drama','Adventure'}",PG-13,"{'tornado','scheidung','wife-husband-relationship'}","Twister"
1996,cb2eae75-6333-11e6-912e-a45e60eb67c5,5.0,"{'Romance','Drama','Mystery'}",PG-13,"{'secret','amnesia','boarding-school'}","Boys"
1996,cb1ccfcf-6333-11e6-941a-a45e60eb67c5,7.0,"{'Drama','Romance'}",R,"{'scotland','underdog','handicapped-person'}","Breaking the Waves"
1996,cb2c7014-6333-11e6-8503-a45e60eb67c5,5.1,"{'Adventure','Family'}",PG,"{'florida-keys','dolphin','florida'}","Flipper"
1996,cb2ca187-6333-11e6-bfea-a45e60eb67c5,4.9,"{'Drama','Mystery','Thriller'}",R,"{'detective','confession','alcohol'}","Heaven's Prisoners"
1996,cb1dc059-6333-11e6-b962-a45e60eb67c5,6.4,"{'Action','Adventure','Thriller'}",PG-13,"{'paris','cia','london'}","Mission: Impossible"
1996,cb21ea0c-6333-11e6-9673-a45e60eb67c5,5.2,"{'Action','Comedy'}",PG-13,"{'spoof','james-bond-spoof','atomic-bomb'}","Spy Hard"
1996,cb2023de-6333-11e6-abad-a45e60eb67c5,6.2,"{'Action','Drama','Adventure','Fantasy'}",PG-13,"{'kingdom','immortality','despot'}","DragonHeart"
1996,cb21ee28-6333-11e6-8460-a45e60eb67c5,6.2,"{'Action','Science Fiction','Thriller','Mystery'}",PG-13,"{'alien-language','golf-club','volkswagen-beetle'}","The Arrival"
1996,cb20d2ae-6333-11e6-a644-a45e60eb67c5,4.8,"{'Horror','Thriller'}",R,"{'surprise','trauma','victim'}","The Dentist"
1996,cb211f5c-6333-11e6-b5c6-a45e60eb67c5,5.4,"{'Action','Adventure'}",PG,"{'secret-identity','gangster-boss','gold'}","The Phantom"
1996,cb206ce1-6333-11e6-a405-a45e60eb67c5,5.4,"{'Action','Drama','Thriller','Mystery'}",R,"{'hostage','new-identity','witness-protection-program'}","Eraser"
1996,cb279d59-6333-11e6-87b7-a45e60eb67c5,6.7,"{'Drama','Romance'}",PG-13,"{'shipwreck','death-of-husband','reunion'}","Moll Flanders"
1996,cb254cb3-6333-11e6-becb-a45e60eb67c5,6.4,"{'Drama','Romance'}",R,"","Stealing Beauty"
1996,cb225fca-6333-11e6-8db9-a45e60eb67c5,7.3,"{'Drama','Romance','Comedy'}",R,"{'coming-out','london','gay'}","Beautiful Thing"
1996,cb2a19a3-6333-11e6-a4e1-a45e60eb67c5,6.7,"{'Drama','Mystery','Romance'}",R,"{'family-secrets','dark-secrets','sheriff'}","Lone Star"
1996,cb21ed54-6333-11e6-8f8e-a45e60eb67c5,6.5,"{'Fantasy','Animation','Family'}",G,"{'ugliness','sword','mockery'}","The Hunchback of Notre Dame"
1996,cb2080e3-6333-11e6-9d51-a45e60eb67c5,5.3,"{'Romance','Fantasy','Comedy','Science Fiction'}",PG-13,"{'fat-man','overweight','duringcreditsstinger'}","The Nutty Professor"
1996,cb21308a-6333-11e6-8ffe-a45e60eb67c5,4.6,"{'Drama','Thriller','Crime'}",R,"{'us-kongress','police','blackmail'}","Striptease"
1996,cb232e0a-6333-11e6-acab-a45e60eb67c5,6.4,"{'Comedy'}",PG-13,"{'handicap','star-spangled-banner','bowling-team'}","Kingpin"
1996,cb207745-6333-11e6-acaa-a45e60eb67c5,6.0,"{'Drama','Fantasy','Romance','Science Fiction'}",PG,"{'brain-tumor','doktor'}","Phenomenon"
1996,cb2d15b5-6333-11e6-9667-a45e60eb67c5,5.2,"{'Drama','Comedy','Family'}",PG,"{'spy','secret','nanny'}","Harriet the Spy"
1996,cb21198a-6333-11e6-8e01-a45e60eb67c5,6.8,"{'Action','Adventure','Thriller'}",R,"{'fbi','gas-attack','san-francisco'}","The Rock"
1996,cb232414-6333-11e6-a274-a45e60eb67c5,3.7,"{'Fantasy','Comedy','Family','Science Fiction'}",PG,"{'wish','new-york','genie'}","Kazaam"
1996,cb22396e-6333-11e6-a20c-a45e60eb67c5,6.4,"{'Horror','Comedy'}",R,"{'judge','architect','ghost-world'}","The Frighteners"
1996,cb275370-6333-11e6-9bc8-a45e60eb67c5,4.8,"{'Action','Comedy','Thriller'}",R,"{'hacker','undercover-agent','mafia'}","Fled"
1996,cb207a00-6333-11e6-a758-a45e60eb67c5,5.1,"{'Fantasy','Comedy','Science Fiction'}",PG-13,"{'clone','mistake-in-person','cloning'}","Multiplicity"
1996,cb1e1bcc-6333-11e6-8425-a45e60eb67c5,6.7,"{'Drama','Thriller','Crime'}",R,"{'mississippi','jurors','blackmail'}","A Time to Kill"
1996,cb2391d7-6333-11e6-aa63-a45e60eb67c5,4.9,"{'Fantasy','Comedy','Music'}",PG-13,"{'flat','music','relation'}","Joe's Apartment"
1996,cb22431e-6333-11e6-aa5e-a45e60eb67c5,6.7,"{'Fantasy','Comedy','Family'}",PG,"{'child-prodigy','telekinesis','difficult-childhood'}","Matilda"
1996,cb23a678-6333-11e6-8c73-a45e60eb67c5,5.4,"{'Action','Science Fiction','Drama','Thriller'}",PG-13,"{'secret-lab','fbi','hydrogen-bomb'}","Chain Reaction"
1996,cb216a47-6333-11e6-841b-a45e60eb67c5,5.5,"{'Action','Science Fiction','Adventure','Thriller'}",R,"{'u.s.-president','earthquake','prison'}","Escape from L.A."
1996,cb1fb111-6333-11e6-beee-a45e60eb67c5,5.6,"{'Drama','Science Fiction','Comedy'}",PG-13,"{'body-exchange','appearance','age-difference'}","Jack"
